OrderID,OrderDate,CustomerID,CustomerName,Region,City,Category,Product,Quantity,UnitPrice,Sales,Discount,Profit,PaymentMethod
ORD01056,2025-01-16,CUST2462,Customer_100,Giza,Dokki,Sports,Football,2,1232,2094.4,0.15,397.63,Card
ORD01057,2024-07-19,CUST7836,Customer_484,Cairo,Heliopolis,Sports,Treadmill,3,1914,5167.8,0.1,1664.03,Card
ORD01058,2024-10-17,CUST6685,Customer_148,Delta,Tanta,Electronics,Headphones,5,301,1279.25,0.15,382.28,Cash
ORD01059,2024-12-06,CUST3664,Customer_156,Cairo,Heliopolis,Fashion,Watch,2,1121,2017.8,0.1,516.45,Card
ORD01060,2024-10-30,CUST3022,Customer_28,Delta,Tanta,Home,Blender,4,133,505.4,0.05,86.3,Card
ORD01061,2025-03-25,CUST5641,Customer_403,Delta,Tanta,Sports,Dumbbells,1,152,136.8,0.1,18.39,Online
ORD01062,2025-04-15,CUST2322,Customer_149,Alexandria,Smouha,Electronics,Headphones,2,1551,2946.9,0.05,612.99,Cash
ORD01063,2024-02-20,CUST5280,Customer_472,Cairo,Heliopolis,Home,Microwave,4,915,3111.0,0.15,1063.11,Card
ORD01064,2025-01-28,CUST4268,Customer_129,Alexandria,Gleem,Fashion,Watch,3,1697,4072.8,0.2,548.99,Cash
ORD01065,2024-11-17,CUST8555,Customer_280,Upper Egypt,Luxor,Fashion,Jacket,3,225,607.5,0.1,146.81,Cash
ORD01066,2024-12-16,CUST6858,Customer_240,Upper Egypt,Sohag,Electronics,Laptop,5,955,4297.5,0.1,971.04,Card
ORD01067,2025-01-27,CUST7896,Customer_46,Upper Egypt,Sohag,Sports,Bike,4,106,339.2,0.2,36.16,Cash
ORD01068,2025-03-25,CUST5806,Customer_28,Alexandria,Gleem,Fashion,Jacket,2,1321,2113.6,0.2,686.87,Card
ORD01069,2024-05-18,CUST2753,Customer_171,Giza,Dokki,Electronics,Tablet,5,992,4960.0,0.0,600.98,Online
ORD01070,2025-01-13,CUST1868,Customer_360,Cairo,Heliopolis,Sports,Dumbbells,1,298,238.4,0.2,64.04,Cash
ORD01071,2024-06-08,CUST1105,Customer_413,Alexandria,Smouha,Sports,Treadmill,2,1883,3577.7,0.05,626.9,Card
ORD01072,2024-03-02,CUST9516,Customer_50,Alexandria,Montaza,Fashion,Shirt,1,50,47.5,0.05,11.92,Cash
ORD01073,2024-03-03,CUST5913,Customer_208,Giza,6th October,Sports,Football,5,958,4071.5,0.15,463.8,Card
ORD01074,2024-01-12,CUST4027,Customer_73,Giza,6th October,Home,Chair,5,302,1283.5,0.15,175.28,Online
ORD01075,2025-05-06,CUST9076,Customer_189,Giza,6th October,Fashion,Watch,4,643,2314.8,0.1,617.78,Online
ORD01076,2024-05-25,CUST8488,Customer_62,Delta,Mansoura,Sports,Football,4,903,3070.2,0.15,420.75,Online
ORD01077,2024-06-30,CUST3282,Customer_240,Upper Egypt,Assiut,Home,Blender,5,960,4800.0,0.0,1569.73,Online
ORD01078,2025-04-07,CUST9602,Customer_200,Upper Egypt,Sohag,Electronics,Laptop,3,1075,2580.0,0.2,393.95,Online
ORD01079,2025-02-06,CUST3294,Customer_143,Cairo,Nasr City,Fashion,Jacket,5,744,3162.0,0.15,881.55,Online
ORD01080,2024-10-21,CUST9306,Customer_398,Delta,Mansoura,Electronics,Tablet,4,1016,3251.2,0.2,860.73,Online
ORD01081,2025-02-28,CUST7615,Customer_35,Alexandria,Gleem,Fashion,Jacket,5,1239,5575.5,0.1,1372.26,Cash
ORD01082,2024-12-13,CUST8805,Customer_166,Cairo,Maadi,Fashion,Shoes,1,1412,1412.0,0.0,317.5,Cash
ORD01083,2024-05-08,CUST2875,Customer_20,Giza,6th October,Fashion,Watch,4,1939,7756.0,0.0,895.68,Online
ORD01084,2024-07-12,CUST3182,Customer_327,Cairo,Heliopolis,Home,Blender,2,707,1414.0,0.0,388.4,Online
ORD01085,2025-01-14,CUST3655,Customer_223,Alexandria,Smouha,Fashion,Jacket,4,946,3405.6,0.1,532.55,Online
ORD01086,2024-07-03,CUST7685,Customer_291,Giza,6th October,Electronics,Phone,2,118,224.2,0.05,72.49,Online
ORD01087,2024-08-30,CUST9205,Customer_181,Cairo,Heliopolis,Fashion,Watch,2,1754,3332.6,0.05,808.46,Card
ORD01088,2024-10-18,CUST2280,Customer_66,Alexandria,Montaza,Fashion,Shirt,4,925,3145.0,0.15,1001.66,Online
ORD01089,2024-01-12,CUST4670,Customer_421,Delta,Tanta,Electronics,Tablet,2,155,248.0,0.2,58.31,Card
ORD01090,2024-05-03,CUST9482,Customer_478,Delta,Mansoura,Home,Blender,2,639,1278.0,0.0,298.55,Online
ORD01091,2025-04-24,CUST5309,Customer_335,Alexandria,Gleem,Sports,Football,5,1478,7390.0,0.0,1815.67,Cash
ORD01092,2024-10-07,CUST6400,Customer_474,Cairo,Heliopolis,Sports,Dumbbells,2,735,1470.0,0.0,198.19,Online
ORD01093,2025-01-26,CUST1579,Customer_178,Cairo,Nasr City,Sports,Football,5,1902,7608.0,0.2,2098.08,Cash
ORD01094,2024-09-11,CUST9316,Customer_116,Upper Egypt,Luxor,Electronics,Tablet,2,604,1208.0,0.0,152.23,Online
ORD01095,2025-02-04,CUST4214,Customer_274,Delta,Mansoura,Sports,Dumbbells,2,93,186.0,0.0,19.83,Online
ORD01096,2024-08-08,CUST7993,Customer_282,Upper Egypt,Luxor,Electronics,Tablet,1,842,715.7,0.15,196.0,Cash
ORD01097,2024-01-30,CUST4902,Customer_119,Cairo,Heliopolis,Electronics,Headphones,3,446,1204.2,0.1,251.84,Cash
ORD01098,2024-01-08,CUST5094,Customer_417,Alexandria,Smouha,Fashion,Watch,5,1213,6065.0,0.0,2109.01,Cash
ORD01099,2024-11-04,CUST5001,Customer_150,Cairo,Nasr City,Fashion,Watch,2,628,1256.0,0.0,224.24,Cash
ORD01100,2024-04-15,CUST9108,Customer_362,Alexandria,Gleem,Sports,Football,1,206,185.4,0.1,62.03,Online
ORD01101,2024-11-30,CUST5001,Customer_270,Delta,Tanta,Sports,Dumbbells,3,1647,3952.8,0.2,684.51,Card
ORD01102,2024-11-14,CUST8966,Customer_144,Delta,Zagazig,Electronics,Phone,3,1894,4829.7,0.15,1334.81,Cash
ORD01103,2025-02-21,CUST3325,Customer_19,Giza,6th October,Fashion,Jacket,5,481,2405.0,0.0,464.4,Cash
ORD01104,2024-10-28,CUST7294,Customer_154,Upper Egypt,Luxor,Sports,Football,1,1071,1071.0,0.0,179.47,Cash
ORD01105,2024-01-23,CUST4677,Customer_106,Cairo,Heliopolis,Sports,Bike,1,1816,1543.6,0.15,302.8,Card
ORD01106,2025-04-24,CUST1425,Customer_466,Giza,Sheikh Zayed,Sports,Football,3,114,273.6,0.2,79.55,Online
ORD01107,2024-08-06,CUST1935,Customer_414,Delta,Mansoura,Fashion,Shirt,3,1536,3686.4,0.2,768.68,Cash
ORD01108,2024-05-13,CUST3663,Customer_492,Alexandria,Gleem,Home,Chair,4,1222,3910.4,0.2,1142.83,Card
ORD01109,2024-05-07,CUST9893,Customer_152,Upper Egypt,Luxor,Fashion,Shoes,1,624,561.6,0.1,68.17,Card
ORD01110,2025-02-18,CUST1202,Customer_64,Alexandria,Gleem,Electronics,Headphones,3,600,1620.0,0.1,478.88,Card
ORD01111,2024-01-05,CUST8642,Customer_19,Alexandria,Montaza,Home,Vacuum,2,958,1628.6,0.15,169.89,Card
ORD01112,2024-11-08,CUST6145,Customer_489,Upper Egypt,Luxor,Fashion,Watch,1,1236,1236.0,0.0,209.02,Cash
ORD01113,2024-11-18,CUST3858,Customer_76,Upper Egypt,Assiut,Home,Vacuum,3,1829,4663.95,0.15,614.73,Online
ORD01114,2024-10-23,CUST6199,Customer_22,Cairo,Nasr City,Electronics,Phone,2,1451,2321.6,0.2,731.63,Online
ORD01115,2024-01-23,CUST4845,Customer_180,Giza,6th October,Home,Vacuum,1,1439,1295.1,0.1,304.49,Cash
ORD01116,2024-10-19,CUST7084,Customer_425,Cairo,Maadi,Sports,Football,5,208,988.0,0.05,149.2,Online
ORD01117,2024-07-03,CUST6488,Customer_500,Upper Egypt,Assiut,Sports,Dumbbells,2,100,180.0,0.1,45.31,Card
ORD01118,2024-03-17,CUST1418,Customer_55,Delta,Mansoura,Home,Blender,2,804,1608.0,0.0,277.73,Online
ORD01119,2025-01-06,CUST3458,Customer_196,Giza,Dokki,Home,Microwave,4,1751,5603.2,0.2,605.99,Online
ORD01120,2024-09-27,CUST1842,Customer_311,Cairo,Nasr City,Fashion,Watch,5,1551,7755.0,0.0,2418.77,Card
ORD01121,2024-05-04,CUST6385,Customer_125,Alexandria,Montaza,Sports,Dumbbells,3,449,1077.6,0.2,186.71,Card
ORD01122,2024-06-29,CUST9284,Customer_40,Giza,Dokki,Home,Blender,2,961,1633.7,0.15,311.17,Card
ORD01123,2024-03-05,CUST9808,Customer_126,Upper Egypt,Luxor,Fashion,Watch,4,520,1664.0,0.2,510.77,Card
ORD01124,2024-07-28,CUST7898,Customer_259,Alexandria,Montaza,Fashion,Jacket,3,749,2022.3,0.1,261.87,Cash
ORD01125,2024-05-14,CUST8698,Customer_381,Alexandria,Gleem,Fashion,Shoes,4,81,307.8,0.05,40.07,Cash
ORD01126,2024-09-28,CUST7358,Customer_463,Giza,6th October,Sports,Football,2,199,378.1,0.05,86.48,Card
ORD01127,2025-04-04,CUST6515,Customer_303,Delta,Tanta,Sports,Treadmill,3,293,791.1,0.1,256.6,Online
ORD01128,2024-11-18,CUST8368,Customer_380,Alexandria,Smouha,Electronics,Phone,3,1995,5087.25,0.15,1666.93,Card
ORD01129,2025-04-03,CUST1127,Customer_304,Delta,Mansoura,Fashion,Shoes,5,1926,7704.0,0.2,931.78,Online
ORD01130,2024-10-28,CUST5576,Customer_484,Delta,Zagazig,Sports,Bike,3,948,2701.8,0.05,613.76,Cash
ORD01131,2024-10-23,CUST9326,Customer_433,Giza,Dokki,Sports,Dumbbells,1,1205,964.0,0.2,312.65,Card
ORD01132,2025-01-11,CUST4451,Customer_221,Delta,Mansoura,Sports,Dumbbells,2,343,686.0,0.0,208.2,Online
ORD01133,2024-05-20,CUST8973,Customer_225,Delta,Zagazig,Home,Blender,3,633,1804.05,0.05,233.87,Cash
ORD01134,2024-04-15,CUST9334,Customer_387,Giza,Dokki,Home,Blender,2,1414,2545.2,0.1,344.24,Cash
ORD01135,2024-05-24,CUST7987,Customer_375,Cairo,Maadi,Electronics,Laptop,1,1050,1050.0,0.0,202.0,Card
ORD01136,2024-08-09,CUST9081,Customer_135,Alexandria,Smouha,Sports,Dumbbells,1,1516,1516.0,0.0,320.03,Cash
ORD01137,2024-06-16,CUST3567,Customer_260,Giza,Dokki,Electronics,Headphones,1,1574,1495.3,0.05,421.44,Card
ORD01138,2025-02-10,CUST9540,Customer_163,Delta,Mansoura,Electronics,Headphones,1,937,937.0,0.0,312.11,Cash
ORD01139,2025-04-27,CUST4607,Customer_345,Alexandria,Montaza,Electronics,Phone,2,330,528.0,0.2,102.46,Cash
ORD01140,2024-04-11,CUST2453,Customer_487,Delta,Mansoura,Fashion,Watch,2,1552,2638.4,0.15,450.24,Online
ORD01141,2024-04-01,CUST1635,Customer_215,Giza,6th October,Sports,Football,4,1192,3814.4,0.2,580.31,Online
ORD01142,2024-04-02,CUST5916,Customer_431,Delta,Zagazig,Sports,Treadmill,3,1041,2498.4,0.2,660.17,Cash
ORD01143,2024-05-31,CUST2581,Customer_113,Delta,Zagazig,Sports,Bike,4,1274,4586.4,0.1,1081.72,Cash
ORD01144,2024-08-25,CUST6224,Customer_339,Delta,Mansoura,Sports,Dumbbells,2,1406,2390.2,0.15,308.23,Cash
ORD01145,2024-12-17,CUST4847,Customer_15,Delta,Zagazig,Sports,Treadmill,4,1770,6018.0,0.15,1506.09,Card
ORD01146,2024-06-11,CUST7737,Customer_201,Delta,Zagazig,Fashion,Watch,1,1201,1080.9,0.1,178.78,Card
ORD01147,2025-02-23,CUST1747,Customer_158,Upper Egypt,Sohag,Home,Blender,3,1044,2975.4,0.05,550.33,Card
ORD01148,2024-03-07,CUST9843,Customer_11,Upper Egypt,Assiut,Fashion,Shoes,1,1991,1592.8,0.2,402.48,Online
ORD01149,2024-01-26,CUST9497,Customer_108,Cairo,Heliopolis,Electronics,Headphones,3,1620,3888.0,0.2,450.49,Card
ORD01150,2024-06-18,CUST7773,Customer_111,Alexandria,Smouha,Fashion,Watch,2,644,1223.6,0.05,400.93,Online
ORD01151,2024-09-05,CUST1692,Customer_81,Giza,6th October,Electronics,Phone,5,259,1036.0,0.2,206.67,Card
ORD01152,2024-07-12,CUST7565,Customer_68,Delta,Tanta,Fashion,Shoes,1,607,607.0,0.0,184.07,Online
ORD01153,2025-01-15,CUST9875,Customer_310,Delta,Tanta,Electronics,Phone,5,1528,6494.0,0.15,682.12,Cash
ORD01154,2024-08-05,CUST9394,Customer_381,Cairo,Maadi,Sports,Treadmill,5,1809,8140.5,0.1,2411.16,Cash
ORD01155,2024-05-29,CUST8037,Customer_48,Delta,Mansoura,Sports,Treadmill,1,591,472.8,0.2,103.0,Cash
ORD01156,2024-07-14,CUST1282,Customer_255,Upper Egypt,Luxor,Home,Chair,3,1908,4579.2,0.2,1037.87,Online
ORD01157,2024-04-28,CUST8325,Customer_190,Upper Egypt,Sohag,Electronics,Tablet,2,1233,2466.0,0.0,491.57,Card
ORD01158,2024-03-27,CUST4402,Customer_443,Alexandria,Smouha,Home,Vacuum,2,1708,3416.0,0.0,423.06,Card
ORD01159,2025-03-05,CUST4808,Customer_31,Alexandria,Smouha,Electronics,Laptop,4,1312,4460.8,0.15,1029.78,Card
ORD01160,2024-11-02,CUST7660,Customer_447,Delta,Mansoura,Home,Vacuum,2,124,223.2,0.1,60.77,Cash
ORD01161,2024-04-30,CUST6272,Customer_237,Delta,Zagazig,Fashion,Watch,5,1073,4828.5,0.1,1641.06,Online
ORD01162,2025-01-22,CUST1223,Customer_83,Upper Egypt,Luxor,Electronics,Phone,4,1482,5928.0,0.0,1149.57,Online
ORD01163,2024-11-16,CUST9594,Customer_250,Cairo,Nasr City,Fashion,Watch,1,129,109.65,0.15,24.54,Cash
ORD01164,2025-01-03,CUST5441,Customer_268,Alexandria,Gleem,Sports,Football,3,290,739.5,0.15,258.04,Card
ORD01165,2025-05-02,CUST7082,Customer_266,Alexandria,Gleem,Fashion,Shoes,3,1121,3194.85,0.05,960.7,Online
ORD01166,2025-01-01,CUST8763,Customer_6,Delta,Mansoura,Sports,Treadmill,3,1948,5551.8,0.05,783.13,Card
ORD01167,2024-04-12,CUST2537,Customer_276,Upper Egypt,Assiut,Fashion,Watch,1,61,54.9,0.1,15.12,Card
ORD01168,2024-10-13,CUST4703,Customer_177,Delta,Tanta,Electronics,Tablet,5,370,1850.0,0.0,347.08,Online
ORD01169,2025-01-27,CUST7607,Customer_479,Cairo,Nasr City,Home,Vacuum,4,1246,4485.6,0.1,860.42,Card
ORD01170,2024-05-23,CUST3921,Customer_135,Alexandria,Montaza,Fashion,Shirt,5,362,1810.0,0.0,511.62,Online
ORD01171,2025-05-09,CUST8756,Customer_108,Cairo,Nasr City,Sports,Dumbbells,5,1631,6524.0,0.2,1638.79,Cash
ORD01172,2025-03-23,CUST1004,Customer_166,Cairo,Nasr City,Fashion,Shirt,5,350,1662.5,0.05,234.75,Cash
ORD01173,2024-03-01,CUST4944,Customer_287,Cairo,Nasr City,Sports,Bike,4,719,2588.4,0.1,582.63,Card
ORD01174,2024-02-10,CUST4504,Customer_490,Upper Egypt,Sohag,Sports,Dumbbells,3,1767,4240.8,0.2,760.13,Cash
ORD01175,2024-05-08,CUST2970,Customer_286,Delta,Zagazig,Fashion,Watch,5,954,4054.5,0.15,1110.02,Card
ORD01176,2024-04-19,CUST4129,Customer_196,Delta,Tanta,Electronics,Headphones,4,1628,5860.8,0.1,1653.47,Card
ORD01177,2024-10-27,CUST6085,Customer_169,Giza,Sheikh Zayed,Electronics,Laptop,4,789,2524.8,0.2,375.49,Cash
ORD01178,2024-07-22,CUST1719,Customer_357,Delta,Mansoura,Electronics,Headphones,1,1375,1237.5,0.1,322.27,Online
ORD01179,2024-08-30,CUST9938,Customer_414,Delta,Mansoura,Electronics,Phone,4,1294,4399.6,0.15,979.24,Cash
ORD01180,2025-03-03,CUST2956,Customer_29,Cairo,Heliopolis,Electronics,Laptop,2,1833,3482.7,0.05,420.38,Card
ORD01181,2024-06-19,CUST6185,Customer_460,Cairo,Heliopolis,Electronics,Headphones,2,1391,2225.6,0.2,632.88,Online
ORD01182,2025-02-26,CUST9216,Customer_76,Giza,Sheikh Zayed,Home,Blender,4,902,3608.0,0.0,419.39,Online
ORD01183,2024-09-15,CUST7705,Customer_89,Delta,Tanta,Fashion,Watch,1,614,491.2,0.2,73.52,Online
ORD01184,2024-12-22,CUST2410,Customer_290,Cairo,Heliopolis,Home,Vacuum,1,749,636.65,0.15,154.1,Card
ORD01185,2025-05-09,CUST1329,Customer_393,Cairo,Nasr City,Electronics,Laptop,1,430,387.0,0.1,95.89,Cash
ORD01186,2024-12-14,CUST4130,Customer_383,Cairo,Nasr City,Home,Chair,1,1846,1753.7,0.05,310.31,Online
ORD01187,2024-06-10,CUST7782,Customer_116,Giza,Dokki,Electronics,Tablet,3,414,1117.8,0.1,151.02,Cash
ORD01188,2024-09-07,CUST6818,Customer_297,Delta,Tanta,Fashion,Jacket,3,1478,3768.9,0.15,626.15,Card
ORD01189,2024-10-02,CUST4451,Customer_360,Delta,Zagazig,Sports,Treadmill,1,1994,1595.2,0.2,313.33,Card
ORD01190,2025-01-15,CUST5406,Customer_47,Delta,Zagazig,Home,Microwave,3,1482,3556.8,0.2,846.17,Online
ORD01191,2024-11-19,CUST4054,Customer_244,Giza,Dokki,Fashion,Watch,3,114,342.0,0.0,78.41,Cash
ORD01192,2024-06-14,CUST2713,Customer_323,Upper Egypt,Luxor,Home,Vacuum,5,823,3292.0,0.2,1070.95,Card
ORD01193,2024-07-02,CUST6018,Customer_84,Cairo,Nasr City,Sports,Bike,3,739,2217.0,0.0,325.41,Card
ORD01194,2024-08-10,CUST7542,Customer_243,Alexandria,Smouha,Electronics,Tablet,5,984,3936.0,0.2,960.35,Cash
ORD01195,2025-05-12,CUST4838,Customer_391,Delta,Zagazig,Home,Vacuum,4,1439,4892.6,0.15,856.42,Online
ORD01196,2024-09-19,CUST3726,Customer_473,Cairo,Heliopolis,Sports,Dumbbells,5,870,3480.0,0.2,372.84,Card
ORD01197,2024-01-28,CUST2481,Customer_159,Alexandria,Montaza,Fashion,Shoes,2,1408,2534.4,0.1,753.08,Cash
ORD01198,2024-03-29,CUST5936,Customer_158,Delta,Mansoura,Sports,Treadmill,4,51,193.8,0.05,29.09,Cash
ORD01199,2024-10-11,CUST7131,Customer_3,Giza,6th October,Fashion,Watch,1,1533,1456.35,0.05,201.75,Card
ORD01200,2025-04-12,CUST8738,Customer_343,Giza,Dokki,Electronics,Tablet,5,1456,6188.0,0.15,1699.81,Card
